Credito,DiffPct_CALL,DiffPct_PUT,DiffPts_CALL,DiffPts_PUT,Estrategia,Expiracion,Hora,Moneyness_CALL,Moneyness_PUT,P/L,Simbolo,Strikes_IC,precio_actual,score_30min,strikes_GEX,strikes_OI,strikes_Volumen,tendencia_30min,tendencia_corta,total_neg,total_pos,Date,Movimiento_Esperado,Punto_Gravedad,Gamma_Flip
120.0,-2.7,-0.02,-140.92,-0.92,IRON CONDOR,04/04/2025,13:55:49,OTM,ITM P,28.0,SPX,5075/5070-5215/5220,5144.63,-0.05,"[5100.0, 5050.0]","[5100.0, 5050.0]","[5100.0, 5200.0]",DOWN,DOWN,229,9,2025-04-04,,,
115.0,-3.17,-0.51,-165.92,-25.92,IRON CONDOR,04/04/2025,14:00:44,OTM,ITM,-385.0,SPX,5100/5095-5240/5245,5171.06,-0.05,"[5100.0, 5200.0]","[5100.0, 5050.0]","[5100.0, 5200.0]",DOWN,FLAT,222,12,2025-04-04,,,
130.0,-2.89,-0.41,-150.92,-20.92,IRON CONDOR,04/04/2025,14:05:50,OTM,ITM,-370.0,SPX,5095/5090-5225/5230,5158.01,-0.05,"[5100.0, 5050.0]","[5100.0, 5050.0]","[5100.0, 5200.0]",DOWN,FLAT,216,17,2025-04-04,,,
120.0,-2.52,-0.02,-130.92,-0.92,IRON CONDOR,04/04/2025,14:10:46,OTM,ITM P,28.0,SPX,5075/5070-5205/5210,5142.29,-0.05,"[5100.0, 5050.0]","[5100.0, 5050.0]","[5100.0, 5200.0]",DOWN,FLAT,209,20,2025-04-04,,,
105.0,-1.47,0.98,-75.92,49.08,IRON CONDOR,04/04/2025,14:50:42,OTM,OTM,105.0,SPX,5025/5020-5150/5155,5091.38,-0.08,"[5100.0, 5050.0]","[5100.0, 5050.0]","[5100.0, 5200.0]",DOWN,FLAT,221,14,2025-04-04,,,
105.0,-1.28,0.98,-65.92,49.08,IRON CONDOR,04/04/2025,15:10:41,OTM,OTM,105.0,SPX,5025/5020-5140/5145,5095.89,-0.07,"[5100.0, 5050.0]","[5100.0, 5050.0]","[5100.0, 5200.0]",DOWN,DOWN,240,0,2025-04-04,,,
95.0,-2.04,-0.02,-105.92,-0.92,IRON CONDOR,04/04/2025,15:25:39,OTM,ITM P,3.0,SPX,5075/5070-5180/5185,5134.64,-0.06,"[5100.0, 5150.0]","[5100.0, 5050.0]","[5100.0, 5200.0]",DOWN,DOWN,236,0,2025-04-04,,,
105.0,-1.89,6.02,-97.75,287.25,IRON CONDOR,04/07/2025,10:05:44,OTM,OTM,105.0,SPX,4775/4770-5160/5165,4980.29,-0.02,"[5100.0, 5000.0]","[5100.0, 5000.0]","[4800.0, 4850.0]",DOWN,FLAT,30,86,2025-04-07,,,
110.0,-2.56,5.24,-132.75,252.25,IRON CONDOR,04/07/2025,10:10:48,OTM,OTM,110.0,SPX,4810/4805-5195/5200,5024.26,-0.0,"[5100.0, 5000.0]","[5100.0, 5240.0]","[4800.0, 5000.0]",DOWN,FLAT,30,106,2025-04-07,,,
120.0,-5.99,1.86,-322.75,92.25,IRON CONDOR,04/07/2025,10:15:41,OTM,OTM,120.0,SPX,4970/4965-5385/5390,5197.58,0.04,"[5400.0, 5390.0]","[5400.0, 5390.0]","[5000.0, 5100.0]",UP,FLAT,30,126,2025-04-07,,,
100.0,-5.64,3.0,-302.75,147.25,IRON CONDOR,04/07/2025,10:20:45,OTM,OTM,100.0,SPX,4915/4910-5365/5370,5130.83,0.04,"[5100.0, 5240.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,FLAT,30,146,2025-04-07,,,
120.0,-3.94,5.35,-207.75,257.25,IRON CONDOR,04/07/2025,10:25:49,OTM,OTM,120.0,SPX,4805/4800-5270/5275,5036.58,0.04,"[5100.0, 5000.0]","[5100.0, 5240.0]","[4800.0, 5200.0]",UP,FLAT,30,166,2025-04-07,,,
110.0,-3.39,5.35,-177.75,257.25,IRON CONDOR,04/07/2025,10:35:23,OTM,OTM,110.0,SPX,4805/4800-5240/5245,5008.41,0.04,"[5100.0, 5000.0]","[5100.0, 5240.0]","[4800.0, 5000.0]",UP,FLAT,33,203,2025-04-07,,,
105.0,-3.48,5.03,-182.75,242.25,IRON CONDOR,04/07/2025,10:45:40,OTM,OTM,105.0,SPX,4820/4815-5245/5250,5012.74,0.01,"[5100.0, 5000.0]","[5100.0, 5240.0]","[4800.0, 5000.0]",UP,FLAT,19,221,2025-04-07,,,
105.0,-3.94,4.38,-207.75,212.25,IRON CONDOR,04/07/2025,10:50:42,OTM,OTM,105.0,SPX,4850/4845-5270/5275,5047.62,0.01,"[5100.0, 5000.0]","[5100.0, 5240.0]","[4800.0, 5000.0]",UP,FLAT,18,222,2025-04-07,,,
100.0,-4.67,3.52,-247.75,172.25,IRON CONDOR,04/07/2025,10:55:41,OTM,OTM,100.0,SPX,4890/4885-5310/5315,5087.89,0.02,"[5100.0, 5240.0]","[5300.0, 5100.0]","[5000.0, 5200.0]",UP,FLAT,18,222,2025-04-07,,,
100.0,-4.21,3.95,-222.75,192.25,IRON CONDOR,04/07/2025,11:00:41,OTM,OTM,100.0,SPX,4870/4865-5285/5290,5075.27,0.02,"[5100.0, 5000.0]","[5300.0, 5100.0]","[5000.0, 5200.0]",UP,FLAT,18,222,2025-04-07,,,
80.0,-4.21,3.63,-222.75,177.25,IRON CONDOR,04/07/2025,11:05:40,OTM,OTM,80.0,SPX,4885/4880-5285/5290,5079.21,0.04,"[5100.0, 5240.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,FLAT,18,222,2025-04-07,,,
95.0,-3.48,4.38,-182.75,212.25,IRON CONDOR,04/07/2025,11:10:50,OTM,OTM,95.0,SPX,4850/4845-5245/5250,5047.58,0.04,"[5100.0, 5000.0]","[5100.0, 5240.0]","[4800.0, 5200.0]",UP,FLAT,18,222,2025-04-07,,,
110.0,-2.37,7.14,-122.75,337.25,IRON CONDOR,04/07/2025,11:15:49,OTM,OTM,110.0,SPX,4725/4720-5185/5190,4954.8,0.04,"[5100.0, 5000.0]","[5100.0, 4700.0]","[4800.0, 5200.0]",UP,FLAT,18,222,2025-04-07,,,
110.0,-3.02,5.24,-157.75,252.25,IRON CONDOR,04/07/2025,11:20:50,OTM,OTM,110.0,SPX,4810/4805-5220/5225,5008.02,0.03,"[5100.0, 5000.0]","[5100.0, 5240.0]","[4800.0, 5200.0]",UP,FLAT,29,211,2025-04-07,,,
110.0,-2.08,5.79,-107.75,277.25,IRON CONDOR,04/07/2025,11:30:39,OTM,OTM,110.0,SPX,4785/4780-5170/5175,4966.91,0.0,"[5100.0, 5000.0]","[5100.0, 4700.0]","[4800.0, 5000.0]",UP,FLAT,53,187,2025-04-07,,,
105.0,-2.18,5.35,-112.75,257.25,IRON CONDOR,04/07/2025,11:35:50,OTM,OTM,105.0,SPX,4805/4800-5175/5180,5003.43,-0.0,"[5000.0, 5100.0]","[5100.0, 5240.0]","[5200.0, 4800.0]",DOWN,FLAT,62,178,2025-04-07,,,
120.0,-2.56,4.92,-132.75,237.25,IRON CONDOR,04/07/2025,11:40:50,OTM,OTM,120.0,SPX,4825/4820-5195/5200,5023.8,-0.01,"[5000.0, 5100.0]","[5100.0, 5240.0]","[5200.0, 4800.0]",DOWN,FLAT,60,180,2025-04-07,,,
105.0,-3.3,4.05,-172.75,197.25,IRON CONDOR,04/07/2025,11:45:50,OTM,OTM,105.0,SPX,4865/4860-5235/5240,5037.6,0.0,"[5100.0, 5000.0]","[5100.0, 5240.0]","[5200.0, 4800.0]",UP,FLAT,52,188,2025-04-07,,,
105.0,-3.39,3.73,-177.75,182.25,IRON CONDOR,04/07/2025,11:50:50,OTM,OTM,105.0,SPX,4880/4875-5240/5245,5050.15,0.0,"[5100.0, 5000.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,FLAT,51,189,2025-04-07,,,
105.0,-2.65,4.38,-137.75,212.25,IRON CONDOR,04/07/2025,11:55:50,OTM,OTM,105.0,SPX,4850/4845-5200/5205,5018.66,0.01,"[5000.0, 5100.0]","[5100.0, 5240.0]","[5200.0, 4800.0]",UP,FLAT,52,187,2025-04-07,,,
110.0,-2.18,4.7,-112.75,227.25,IRON CONDOR,04/07/2025,12:00:42,OTM,OTM,110.0,SPX,4835/4830-5175/5180,4996.86,0.02,"[5000.0, 5100.0]","[5100.0, 5240.0]","[5200.0, 4800.0]",UP,FLAT,54,184,2025-04-07,,,
105.0,-2.18,4.59,-112.75,222.25,IRON CONDOR,04/07/2025,12:05:41,OTM,OTM,105.0,SPX,4840/4835-5175/5180,5000.98,0.02,"[5000.0, 5100.0]","[5100.0, 5240.0]","[5200.0, 4800.0]",UP,FLAT,62,175,2025-04-07,,,
105.0,-1.61,5.13,-82.75,247.25,IRON CONDOR,04/07/2025,12:10:50,OTM,OTM,105.0,SPX,4815/4810-5145/5150,4971.81,0.01,"[5000.0, 5100.0]","[5100.0, 4700.0]","[5200.0, 4800.0]",UP,FLAT,72,161,2025-04-07,,,
110.0,-1.61,4.81,-82.75,232.25,IRON CONDOR,04/07/2025,12:15:48,OTM,OTM,110.0,SPX,4830/4825-5145/5150,4991.84,-0.0,"[5000.0, 5100.0]","[5100.0, 5240.0]","[5200.0, 4800.0]",DOWN,FLAT,83,154,2025-04-07,,,
110.0,-1.32,4.92,-67.75,237.25,IRON CONDOR,04/07/2025,12:20:49,OTM,OTM,110.0,SPX,4825/4820-5130/5135,4984.39,-0.01,"[5000.0, 5100.0]","[5100.0, 5000.0]","[5200.0, 4800.0]",DOWN,FLAT,83,154,2025-04-07,,,
100.0,-1.61,4.48,-82.75,217.25,IRON CONDOR,04/07/2025,12:25:47,OTM,OTM,100.0,SPX,4845/4840-5145/5150,4998.93,-0.01,"[5000.0, 5100.0]","[5100.0, 5240.0]","[5200.0, 4800.0]",DOWN,FLAT,82,151,2025-04-07,,,
105.0,-1.8,4.16,-92.75,202.25,IRON CONDOR,04/07/2025,12:30:48,OTM,OTM,105.0,SPX,4860/4855-5155/5160,5013.46,-0.01,"[5100.0, 5000.0]","[5100.0, 5240.0]","[5200.0, 4800.0]",DOWN,FLAT,71,162,2025-04-07,,,
110.0,-1.8,4.05,-92.75,197.25,IRON CONDOR,04/07/2025,12:35:49,OTM,OTM,110.0,SPX,4865/4860-5155/5160,5017.77,-0.0,"[5100.0, 5000.0]","[5100.0, 5240.0]","[5200.0, 4800.0]",DOWN,FLAT,63,174,2025-04-07,,,
100.0,-1.8,4.05,-92.75,197.25,IRON CONDOR,04/07/2025,12:40:50,OTM,OTM,100.0,SPX,4865/4860-5155/5160,5014.86,-0.0,"[5100.0, 5000.0]","[5100.0, 5240.0]","[5200.0, 5000.0]",DOWN,FLAT,59,178,2025-04-07,,,
105.0,-1.22,4.48,-62.75,217.25,IRON CONDOR,04/07/2025,12:45:50,OTM,OTM,105.0,SPX,4845/4840-5125/5130,4987.61,-0.0,"[5000.0, 5100.0]","[5100.0, 5000.0]","[5200.0, 5000.0]",DOWN,FLAT,65,172,2025-04-07,,,
105.0,-0.93,4.7,-47.75,227.25,IRON CONDOR,04/07/2025,12:50:50,OTM,OTM,105.0,SPX,4835/4830-5110/5115,4978.92,-0.0,"[5000.0, 5100.0]","[5100.0, 4700.0]","[5200.0, 5000.0]",DOWN,FLAT,77,159,2025-04-07,,,
110.0,-1.03,4.48,-52.75,217.25,IRON CONDOR,04/07/2025,12:55:49,OTM,OTM,110.0,SPX,4845/4840-5115/5120,4985.7,-0.0,"[5000.0, 5100.0]","[5100.0, 5000.0]","[5200.0, 5000.0]",DOWN,FLAT,87,150,2025-04-07,,,
105.0,-2.18,3.42,-112.75,167.25,IRON CONDOR,04/07/2025,13:00:48,OTM,OTM,105.0,SPX,4895/4890-5175/5180,5036.57,-0.01,"[5100.0, 5000.0]","[5100.0, 5240.0]","[5200.0, 5000.0]",DOWN,FLAT,97,137,2025-04-07,,,
95.0,-1.42,4.48,-72.75,217.25,IRON CONDOR,04/07/2025,13:05:47,OTM,OTM,95.0,SPX,4845/4840-5135/5140,4991.43,-0.01,"[5000.0, 5100.0]","[5100.0, 5240.0]","[5200.0, 5000.0]",DOWN,FLAT,92,142,2025-04-07,,,
105.0,-1.13,4.38,-57.75,212.25,IRON CONDOR,04/07/2025,13:10:46,OTM,OTM,105.0,SPX,4850/4845-5120/5125,4992.43,-0.01,"[5000.0, 5100.0]","[5100.0, 5240.0]","[5200.0, 5000.0]",DOWN,FLAT,93,141,2025-04-07,,,
100.0,-1.89,3.63,-97.75,177.25,IRON CONDOR,04/07/2025,13:15:43,OTM,OTM,100.0,SPX,4885/4880-5160/5165,5031.9,-0.01,"[5100.0, 5000.0]","[5100.0, 5240.0]","[5200.0, 5000.0]",DOWN,FLAT,89,145,2025-04-07,,,
95.0,-2.27,3.31,-117.75,162.25,IRON CONDOR,04/07/2025,13:20:42,OTM,OTM,95.0,SPX,4900/4895-5180/5185,5044.54,-0.0,"[5100.0, 5000.0]","[5100.0, 5240.0]","[5200.0, 5000.0]",DOWN,FLAT,78,156,2025-04-07,,,
100.0,-2.65,2.79,-137.75,137.25,IRON CONDOR,04/07/2025,13:25:41,OTM,OTM,100.0,SPX,4925/4920-5200/5205,5050.9,0.01,"[5100.0, 5000.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,FLAT,68,170,2025-04-07,,,
110.0,-2.84,2.47,-147.75,122.25,IRON CONDOR,04/07/2025,13:30:42,OTM,OTM,110.0,SPX,4940/4935-5210/5215,5063.64,0.01,"[5100.0, 5000.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,FLAT,64,174,2025-04-07,,,
110.0,-2.56,2.68,-132.75,132.25,IRON CONDOR,04/07/2025,13:35:49,OTM,OTM,110.0,SPX,4930/4925-5195/5200,5054.78,0.02,"[5100.0, 5000.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,FLAT,64,170,2025-04-07,,,
110.0,-2.65,2.37,-137.75,117.25,IRON CONDOR,04/07/2025,13:40:46,OTM,OTM,110.0,SPX,4945/4940-5200/5205,5064.69,0.03,"[5100.0, 5000.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,FLAT,64,170,2025-04-07,,,
115.0,-3.11,1.65,-162.75,82.25,IRON CONDOR,04/07/2025,13:45:41,OTM,OTM,115.0,SPX,4980/4975-5225/5230,5095.15,0.04,"[5100.0, 5240.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,FLAT,56,178,2025-04-07,,,
100.0,-3.21,1.55,-167.75,77.25,IRON CONDOR,04/07/2025,13:50:48,OTM,OTM,100.0,SPX,4985/4980-5230/5235,5104.28,0.05,"[5100.0, 5240.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,FLAT,46,193,2025-04-07,,,
120.0,-2.93,1.65,-152.75,82.25,IRON CONDOR,04/07/2025,13:55:45,OTM,OTM,120.0,SPX,4980/4975-5215/5220,5090.63,0.05,"[5100.0, 5000.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,FLAT,33,202,2025-04-07,,,
115.0,-3.39,1.14,-177.75,57.25,IRON CONDOR,04/07/2025,14:00:43,OTM,OTM,115.0,SPX,5005/5000-5240/5245,5115.99,0.05,"[5100.0, 5240.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,FLAT,21,218,2025-04-07,,,
110.0,-3.02,1.55,-157.75,77.25,IRON CONDOR,04/07/2025,14:05:49,OTM,OTM,110.0,SPX,4985/4980-5220/5225,5092.68,0.05,"[5100.0, 5240.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,FLAT,18,222,2025-04-07,,,
110.0,-3.02,1.35,-157.75,67.25,IRON CONDOR,04/07/2025,14:10:50,OTM,OTM,110.0,SPX,4995/4990-5220/5225,5099.17,0.05,"[5100.0, 5240.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,UP,6,234,2025-04-07,,,
100.0,-2.65,1.65,-137.75,82.25,IRON CONDOR,04/07/2025,14:15:47,OTM,OTM,100.0,SPX,4980/4975-5200/5205,5082.34,0.05,"[5100.0, 5000.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,UP,0,236,2025-04-07,,,
105.0,-3.11,1.04,-162.75,52.25,IRON CONDOR,04/07/2025,14:20:45,OTM,OTM,105.0,SPX,5010/5005-5225/5230,5107.83,0.05,"[5100.0, 5240.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,UP,0,236,2025-04-07,,,
115.0,-2.84,1.14,-147.75,57.25,IRON CONDOR,04/07/2025,14:25:41,OTM,OTM,115.0,SPX,5005/5000-5210/5215,5102.55,0.05,"[5100.0, 5240.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,UP,0,236,2025-04-07,,,
105.0,-2.37,1.75,-122.75,87.25,IRON CONDOR,04/07/2025,14:30:49,OTM,OTM,105.0,SPX,4975/4970-5185/5190,5073.71,0.04,"[5100.0, 5000.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,UP,0,240,2025-04-07,,,
110.0,-2.56,1.45,-132.75,72.25,IRON CONDOR,04/07/2025,14:35:46,OTM,OTM,110.0,SPX,4990/4985-5195/5200,5087.42,0.04,"[5100.0, 5000.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,UP,0,236,2025-04-07,,,
100.0,-2.37,1.45,-122.75,72.25,IRON CONDOR,04/07/2025,14:40:41,OTM,OTM,100.0,SPX,4990/4985-5185/5190,5083.07,0.04,"[5100.0, 5000.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,UP,0,240,2025-04-07,,,
110.0,-2.08,1.45,-107.75,72.25,IRON CONDOR,04/07/2025,14:45:48,OTM,OTM,110.0,SPX,4990/4985-5170/5175,5074.27,0.04,"[5100.0, 5000.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,UP,0,240,2025-04-07,,,
105.0,-2.08,1.35,-107.75,67.25,IRON CONDOR,04/07/2025,14:50:46,OTM,OTM,105.0,SPX,4995/4990-5170/5175,5075.9,0.03,"[5100.0, 5000.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,UP,0,236,2025-04-07,,,
100.0,-1.51,1.86,-77.75,92.25,IRON CONDOR,04/07/2025,14:55:43,OTM,OTM,100.0,SPX,4970/4965-5140/5145,5049.19,0.03,"[5100.0, 5000.0]","[5100.0, 5240.0]","[5200.0, 5000.0]",UP,UP,0,240,2025-04-07,,,
105.0,-1.99,1.24,-102.75,62.25,IRON CONDOR,04/07/2025,15:00:39,OTM,OTM,105.0,SPX,5000/4995-5165/5170,5071.94,0.02,"[5100.0, 5000.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,UP,0,240,2025-04-07,,,
110.0,-1.51,1.55,-77.75,77.25,IRON CONDOR,04/07/2025,15:05:48,OTM,OTM,110.0,SPX,4985/4980-5140/5145,5055.65,0.02,"[5100.0, 5000.0]","[5300.0, 5100.0]","[5200.0, 5000.0]",UP,UP,0,240,2025-04-07,,,
100.0,-1.03,1.86,-52.75,92.25,IRON CONDOR,04/07/2025,15:10:41,OTM,OTM,100.0,SPX,4970/4965-5115/5120,5037.41,0.01,"[5000.0, 5100.0]","[5100.0, 5240.0]","[5200.0, 5000.0]",UP,UP,4,232,2025-04-07,,,
125.0,-0.74,1.96,-37.75,97.25,IRON CONDOR,04/07/2025,15:15:40,OTM,OTM,125.0,SPX,4965/4960-5100/5105,5029.1,0.0,"[5000.0, 5100.0]","[5100.0, 5240.0]","[5200.0, 5000.0]",UP,UP,9,229,2025-04-07,,,
110.0,-1.32,1.55,-67.75,77.25,IRON CONDOR,04/07/2025,15:20:50,OTM,OTM,110.0,SPX,4985/4980-5130/5135,5046.13,0.0,"[5100.0, 5000.0]","[5100.0, 5240.0]","[5200.0, 5000.0]",UP,FLAT,14,224,2025-04-07,,,
110.0,-0.74,1.96,-37.75,97.25,IRON CONDOR,04/07/2025,15:25:41,OTM,OTM,110.0,SPX,4965/4960-5100/5105,5036.01,-0.0,"[5000.0, 5100.0]","[5100.0, 5240.0]","[5200.0, 5000.0]",DOWN,FLAT,18,220,2025-04-07,,,
120.0,-7.12,-2.58,-382.22,-132.22,IRON CONDOR,04/08/2025,10:05:39,OTM,ITM,-380.0,SPX,5115/5110-5365/5370,5257.33,0.09,"[5300.0, 5250.0]","[5300.0, 5050.0]","[5300.0, 5400.0]",UP,FLAT,50,62,2025-04-08,,,
110.0,-7.04,-2.49,-377.22,-127.22,IRON CONDOR,04/08/2025,10:10:48,OTM,ITM,-390.0,SPX,5110/5105-5360/5365,5251.35,0.08,"[5300.0, 5250.0]","[5300.0, 5050.0]","[5400.0, 5300.0]",UP,FLAT,53,79,2025-04-08,,,
110.0,-7.12,-2.68,-382.22,-137.22,IRON CONDOR,04/08/2025,10:15:45,OTM,ITM,-390.0,SPX,5120/5115-5365/5370,5258.22,0.09,"[5300.0, 5250.0]","[5300.0, 5050.0]","[5300.0, 5400.0]",UP,FLAT,55,97,2025-04-08,,,
95.0,-7.12,-2.68,-382.22,-137.22,IRON CONDOR,04/08/2025,10:20:40,OTM,ITM,-405.0,SPX,5120/5115-5365/5370,5257.3,0.09,"[5300.0, 5250.0]","[5300.0, 5050.0]","[5400.0, 5300.0]",UP,FLAT,55,117,2025-04-08,,,
110.0,-6.86,-2.49,-367.22,-127.22,IRON CONDOR,04/08/2025,10:25:48,OTM,ITM,-390.0,SPX,5110/5105-5350/5355,5255.18,0.09,"[5300.0, 5250.0]","[5300.0, 5050.0]","[5400.0, 5300.0]",UP,FLAT,55,137,2025-04-08,,,
105.0,-6.86,-2.49,-367.22,-127.22,IRON CONDOR,04/08/2025,10:30:45,OTM,ITM,-395.0,SPX,5110/5105-5350/5355,5250.25,0.09,"[5300.0, 5250.0]","[5300.0, 5050.0]","[5400.0, 5300.0]",UP,FLAT,55,157,2025-04-08,,,
105.0,-6.95,-2.68,-372.22,-137.22,IRON CONDOR,04/08/2025,10:35:41,OTM,ITM,-395.0,SPX,5120/5115-5355/5360,5254.82,0.08,"[5300.0, 5250.0]","[5300.0, 5050.0]","[5400.0, 5300.0]",UP,FLAT,61,171,2025-04-08,,,
110.0,-6.86,-2.58,-367.22,-132.22,IRON CONDOR,04/08/2025,10:40:49,OTM,ITM,-390.0,SPX,5115/5110-5350/5355,5252.15,0.08,"[5300.0, 5250.0]","[5300.0, 5050.0]","[5400.0, 5300.0]",UP,FLAT,49,187,2025-04-08,,,
100.0,-6.6,-2.39,-352.22,-122.22,IRON CONDOR,04/08/2025,10:45:45,OTM,ITM,-400.0,SPX,5105/5100-5335/5340,5237.71,0.08,"[5300.0, 5250.0]","[5000.0, 5300.0]","[5400.0, 5300.0]",UP,FLAT,60,179,2025-04-08,,,
100.0,-6.43,-2.2,-342.22,-112.22,IRON CONDOR,04/08/2025,10:50:50,OTM,ITM,-400.0,SPX,5095/5090-5325/5330,5227.93,0.07,"[5300.0, 5250.0]","[5000.0, 5300.0]","[5400.0, 5300.0]",UP,FLAT,73,166,2025-04-08,,,
100.0,-6.16,-1.91,-327.22,-97.22,IRON CONDOR,04/08/2025,10:55:44,OTM,ITM,-400.0,SPX,5080/5075-5310/5315,5211.57,0.06,"[5300.0, 5250.0]","[5000.0, 5300.0]","[5400.0, 5300.0]",UP,FLAT,79,156,2025-04-08,,,
110.0,-6.07,-1.82,-322.22,-92.22,IRON CONDOR,04/08/2025,11:00:42,OTM,ITM,-390.0,SPX,5075/5070-5305/5310,5202.57,0.06,"[5300.0, 5250.0]","[5000.0, 5300.0]","[5400.0, 5300.0]",UP,FLAT,91,148,2025-04-08,,,
105.0,-6.07,-1.91,-322.22,-97.22,IRON CONDOR,04/08/2025,11:05:49,OTM,ITM,-395.0,SPX,5080/5075-5305/5310,5203.78,0.05,"[5300.0, 5250.0]","[5000.0, 5300.0]","[5400.0, 5300.0]",UP,FLAT,106,133,2025-04-08,,,
110.0,-5.9,-1.62,-312.22,-82.22,IRON CONDOR,04/08/2025,11:10:42,OTM,ITM,-390.0,SPX,5065/5060-5295/5300,5189.19,0.05,"[5150.0, 5250.0]","[5000.0, 5300.0]","[5400.0, 5300.0]",UP,FLAT,123,116,2025-04-08,,,
105.0,-5.63,-1.33,-297.22,-67.22,IRON CONDOR,04/08/2025,11:15:43,OTM,ITM,-395.0,SPX,5050/5045-5280/5285,5177.73,0.04,"[5150.0, 5100.0]","[5000.0, 5300.0]","[5400.0, 5300.0]",UP,FLAT,141,98,2025-04-08,,,
110.0,-5.63,-1.53,-297.22,-77.22,IRON CONDOR,04/08/2025,11:20:44,OTM,ITM,-390.0,SPX,5060/5055-5280/5285,5182.63,0.03,"[5150.0, 5100.0]","[5000.0, 5300.0]","[5300.0, 5400.0]",UP,FLAT,161,74,2025-04-08,,,
100.0,-5.45,-1.04,-287.22,-52.22,IRON CONDOR,04/08/2025,11:25:39,OTM,ITM,-400.0,SPX,5035/5030-5270/5275,5163.94,0.03,"[5150.0, 5100.0]","[5000.0, 5300.0]","[5300.0, 5400.0]",UP,FLAT,181,58,2025-04-08,,,
115.0,-5.36,-1.04,-282.22,-52.22,IRON CONDOR,04/08/2025,11:30:46,OTM,ITM,-385.0,SPX,5035/5030-5265/5270,5167.7,0.02,"[5150.0, 5100.0]","[5000.0, 5300.0]","[5300.0, 5400.0]",UP,FLAT,201,38,2025-04-08,,,
105.0,-5.54,-1.33,-292.22,-67.22,IRON CONDOR,04/08/2025,11:35:42,OTM,ITM,-395.0,SPX,5050/5045-5275/5280,5179.77,0.02,"[5150.0, 5100.0]","[5000.0, 5300.0]","[5300.0, 5400.0]",UP,FLAT,215,24,2025-04-08,,,
105.0,-5.81,-1.91,-307.22,-97.22,IRON CONDOR,04/08/2025,11:40:50,OTM,ITM,-395.0,SPX,5080/5075-5290/5295,5196.31,0.02,"[5150.0, 5250.0]","[5000.0, 5300.0]","[5300.0, 5400.0]",UP,DOWN,233,2,2025-04-08,,,
105.0,-5.81,-2.01,-307.22,-102.22,IRON CONDOR,04/08/2025,11:45:45,OTM,ITM,-395.0,SPX,5085/5080-5290/5295,5198.12,0.02,"[5150.0, 5250.0]","[5000.0, 5300.0]","[5300.0, 5250.0]",UP,DOWN,240,0,2025-04-08,,,
120.0,-5.36,-1.33,-282.22,-67.22,IRON CONDOR,04/08/2025,11:50:40,OTM,ITM,-380.0,SPX,5050/5045-5265/5270,5173.78,0.03,"[5150.0, 5100.0]","[5000.0, 5300.0]","[5300.0, 5200.0]",UP,DOWN,240,0,2025-04-08,,,
110.0,-5.36,-1.43,-282.22,-72.22,IRON CONDOR,04/08/2025,11:55:48,OTM,ITM,-390.0,SPX,5055/5050-5265/5270,5173.11,0.02,"[5150.0, 5100.0]","[5000.0, 5300.0]","[5300.0, 5200.0]",UP,DOWN,236,0,2025-04-08,,,
110.0,-5.45,-1.53,-287.22,-77.22,IRON CONDOR,04/08/2025,12:00:46,OTM,ITM,-390.0,SPX,5060/5055-5270/5275,5179.9,0.03,"[5150.0, 5100.0]","[5000.0, 5300.0]","[5300.0, 5250.0]",UP,DOWN,236,0,2025-04-08,,,
110.0,-5.54,-1.82,-292.22,-92.22,IRON CONDOR,04/08/2025,12:05:41,OTM,ITM,-390.0,SPX,5075/5070-5275/5280,5189.85,0.03,"[5150.0, 5250.0]","[5000.0, 5300.0]","[5300.0, 5250.0]",UP,DOWN,236,0,2025-04-08,,,
120.0,-5.36,-1.72,-282.22,-87.22,IRON CONDOR,04/08/2025,12:10:50,OTM,ITM,-380.0,SPX,5070/5065-5265/5270,5182.54,0.03,"[5150.0, 5100.0]","[5000.0, 5300.0]","[5300.0, 5250.0]",UP,DOWN,236,0,2025-04-08,,,
