file,variant,total,count,win_rate,avg_win,avg_loss,expectancy,profit_factor,max_dd,max_losing_streak,span_start,span_end
intermedio_vertical_spx_data.csv,size_2,253666.0,17873,0.7888994572819337,198.51241134751774,-675.6992301566233,14.192692888714822,1.0996582407432507,261118.0,71,2025-02-04,2026-03-13
intermedio_vertical_spx_data.csv,weekday_mix,268632.0,17873,0.7888994572819337,157.88070921985815,-519.6405627820546,15.030045319756058,1.1372331653968406,203017.0,71,2025-02-04,2026-03-13
intermedio_vertical_spx_data.csv,equity_ladder,246359.0,17873,0.7888994572819337,196.31900709219858,-669.428988585081,13.783863928831197,1.0976940912600393,261118.0,71,2025-02-04,2026-03-13
ultra_agresivo_iron_condor_spx_data.csv,size_1,356209.0,17688,0.5960538218000905,181.29597837427679,-223.89785488050677,20.138455450022615,1.2290446629022929,105294.0,172,2025-02-04,2026-03-13
ultra_agresivo_iron_condor_spx_data.csv,size_2,712418.0,17688,0.5960538218000905,362.59195674855357,-447.79570976101354,40.27691090004523,1.2290446629022929,210588.0,172,2025-02-04,2026-03-13
ultra_agresivo_iron_condor_spx_data.csv,weekday_mix,619750.0,17688,0.5960538218000905,290.00445793417435,-350.95983299740857,35.03787878787879,1.2542285624508003,192382.0,172,2025-02-04,2026-03-13
ultra_agresivo_iron_condor_spx_data.csv,equity_ladder,697066.5,17688,0.5960538218000905,339.87332827468464,-415.52231500143967,39.409006105834465,1.2415155404061649,126604.0,172,2025-02-04,2026-03-13
ultra_agresivo_vertical_spx_data.csv,size_1,198838.0,17873,0.636994349018072,165.69486166007906,-260.99566965666565,11.125048956526605,1.1178230834594494,154783.0,123,2025-02-04,2026-03-13
ultra_agresivo_vertical_spx_data.csv,size_2,397676.0,17873,0.636994349018072,331.3897233201581,-521.9913393133313,22.25009791305321,1.1178230834594494,309566.0,123,2025-02-04,2026-03-13
ultra_agresivo_vertical_spx_data.csv,weekday_mix,363196.0,17873,0.636994349018072,263.0247694334651,-406.9503557067739,20.320931013260225,1.138026960397759,259484.0,123,2025-02-04,2026-03-13
ultra_agresivo_vertical_spx_data.csv,equity_ladder,388257.0,17873,0.636994349018072,326.5056653491436,-514.8484379832972,21.723101885525654,1.1166283669919885,309566.0,123,2025-02-04,2026-03-13
agresivo_iron_condor_xsp_data.csv,size_1,76000.5,17670,0.5603848330503679,35.800343364976776,-38.06129561295613,4.301103565365025,1.272897669433328,18996.0,172,2025-02-05,2026-03-13
agresivo_iron_condor_xsp_data.csv,size_2,152001.0,17670,0.5603848330503679,71.60068672995355,-76.12259122591226,8.60220713073005,1.272897669433328,37992.0,172,2025-02-05,2026-03-13
